CLIENT ID,CLIENT_SEGMENT,AVG CONSO,AVG BASKET SIZE,RECEIVED_COMMUNICATION
25101830,1,"62,5",125,0
25101840,4,"16,67",100,0
25101920,4,15,30,0
25102014,4,"19,17","76,67",0
25102248,4,25,100,0
25102294,1,"154,17",185,0
25102500,3,"33,33",200,0
25102509,4,25,100,0
25102583,3,"33,33",200,0
25102632,5,"5,83",70,0
25102770,6,"16,67",200,0
25102775,5,5,60,0
25102778,2,"33,33",200,0
25103086,2,"53,75","322,5",0
25103103,1,"116,67",200,0
25103228,1,"119,33","204,57",0
25103438,1,"96,67","72,5",0
25103594,3,"61,67","105,71",0
25103694,1,"71,67","19,55",0
25103755,2,"59,17","177,5",0
25103842,6,25,300,0
25103978,5,"1,67",20,0
25104178,3,"50,42","201,67",0
25104261,4,"0,83",10,0
25104322,2,"50,58","303,5",0
25104387,1,"75,83","151,67",0
25104658,6,"12,5",150,0
25104722,1,"113,5","194,57",0
25104723,1,"66,67",100,0
25104790,3,"33,33",200,0
25104898,3,"50,83","152,5",0
25104970,3,"44,17","75,71",0
25105007,6,"8,33",50,0
25105024,6,"55,83","223,33",0
25105046,4,"12,5",150,0
25105062,3,"16,67",200,0
25105121,1,100,200,0
25105255,1,"79,75","119,63",0
25105369,6,"83,33",250,0
25105426,2,175,525,0
25105471,2,50,300,0
25105714,4,15,36,0
25105835,5,"7,92",95,0
25105853,6,"108,33","216,67",0
25105886,3,"20,83",250,0
25105967,2,"217,25","521,4",0
25106255,3,45,90,0
25106283,4,"16,67",100,0
25106316,3,"37,92","151,67",0
25106346,5,"7,5",90,0
25106726,1,125,"187,5",0
25106793,3,"21,42","128,5",0
25106829,1,"166,67","222,22",0
25106832,2,"75,58","226,75",0
25107007,4,"43,33","74,29",0
25107166,1,105,180,0
25107233,1,"79,75","136,71",0
25107600,3,"32,83","98,5",0
25107661,4,"23,33","93,33",0
25107668,3,"33,33",200,0
25107745,6,"208,33","416,67",0
25107846,1,"241,67","362,5",0
25107851,3,"55,83","60,91",0
25108032,4,10,120,0
25108241,3,"29,17","38,89",0
25108348,1,"154,17","264,29",0
25108371,2,50,200,0
25108375,2,"68,33",205,0
25108426,3,"57,5",115,0
25108430,3,"38,08","152,33",0
25108815,5,"7,5",90,0
25108956,4,"44,17","48,18",0
25109093,1,"95,83","191,67",0
25109103,3,"58,75","100,71",0
25109204,5,10,30,0
25109475,6,"29,17",175,0
25109542,5,"2,5",30,0
25109813,2,"66,67",200,0
25109896,3,"29,17",175,0
25109937,4,"18,33","27,5",0
25109966,4,"21,67",130,0
25110021,3,"41,42","99,4",0
25110081,4,"30,83","92,5",0
25110220,4,"17,5",105,0
25110268,6,"91,67","366,67",0
25110520,1,"72,5",145,0
25110601,1,"100,83","172,86",0
25111064,2,"108,33","433,33",0
25111075,1,150,300,0
25111162,5,"12,5",50,0
25111217,4,15,36,0
25111256,2,75,225,0
25111498,1,"183,33",220,0
25111552,1,"80,83","138,57",0
25111796,3,"54,17","162,5",0
25111868,3,"41,67",250,0
25112053,3,"18,67",224,0
25112085,5,"3,33",40,0
25112211,5,"4,17",50,0
25112222,2,"54,17",325,0
25112250,3,"54,17","72,22",0
25112295,3,"37,5",225,0
25112393,6,"93,25","186,5",0
25112462,4,"28,33",85,0
25112537,2,"87,5",525,0
25112559,2,"94,58",227,0
25112576,2,25,300,0
25112831,3,"33,33",200,0
25112929,5,"3,33",40,0
25113151,4,"16,67",200,0
25113393,3,25,150,0
25113414,1,"200,58","300,88",0
25113418,6,90,180,0
25113436,2,"62,5",150,0
25113557,3,"16,67",200,0
25113579,5,5,60,0
25113613,1,"77,5",155,0
25113647,1,"87,5",150,0
25113798,1,150,"257,14",0
25113857,6,"64,33",386,0
25113859,5,"4,17",50,0
25113920,5,"5,83",70,0
25113984,1,"116,67",140,0
25114044,2,"58,92","235,67",0
25114092,4,"16,67",100,0
25114167,1,"179,75","359,5",0
25114309,4,"13,33",160,0
25114325,2,75,225,0
25114377,3,"41,67",100,0
25114466,4,"16,67",100,0
25114506,4,10,40,0
25114646,6,85,1020,0
25115176,3,"44,75",179,0
25115297,6,"137,08","164,5",0
25115373,4,"31,67",76,0
25115408,1,100,200,0
25115432,1,"116,67",200,0
25115744,1,115,230,0
25115790,1,"100,42","200,83",0
25115795,4,"29,17","116,67",0
25115803,2,"75,58",907,0
25115874,4,25,150,0
25115953,1,"149,17","81,36",0
25115967,6,"37,5",225,0
25115974,3,"58,33",100,0
25115975,3,45,"77,14",0
25116072,4,"26,67","35,56",0
25116257,4,"25,83","103,33",0
25116276,2,100,300,0
25116280,1,"84,75","92,45",0
25116375,2,"41,67",250,0
25116523,1,"93,33",160,0
25116651,2,"60,83","182,5",0
25116674,5,"12,5",150,0
25116777,5,"2,5",15,0
25116819,5,"1,67",20,0
25117024,3,"45,83","183,33",0
25117134,6,"66,67","266,67",0
25117200,4,5,60,0
25117719,2,"58,33","233,33",0
25117809,2,100,300,0
25117880,6,"66,67",400,0
25117901,4,"29,17",175,0
25118132,5,"4,17",50,0
25118236,3,50,100,0
25118260,2,"66,67","266,67",0
25118274,5,"6,67",80,0
25118305,2,"70,83","283,33",0
25118823,2,"57,5","172,5",0
25118965,6,"12,5",150,0
25119007,3,"50,83","152,5",0
25119091,4,"19,17","57,5",0
25119307,4,"19,17",115,0
25119369,4,25,150,0
25119461,2,"92,25",369,0
25119537,3,"36,67","146,67",0
25119824,4,"16,67",200,0
25119841,1,"65,83","98,75",0
25119893,6,100,300,0
25120117,6,125,300,0
25120260,1,"83,75","143,57",0
25120661,1,"148,67","198,22",0
25120714,5,10,60,0
25120729,1,"104,58","209,17",0
25120777,2,"45,83",550,0
25120785,4,"6,67",80,0
25121084,4,25,100,0
25121126,2,"20,83",250,0
25121165,4,"8,33",100,0
25121215,1,90,72,0
25121278,4,"29,17","116,67",0
25121426,4,"16,67",200,0
25121442,3,"40,83","81,67",0
25121475,3,"20,83",250,0
25121480,4,"29,17","87,5",0
25121543,1,"152,5","166,36",0
25121607,3,"51,67",155,0
25121754,5,"6,67",40,0
25121766,1,"162,5","278,57",0
25121799,4,"12,5",150,0
25121876,4,"16,67",100,0
25122155,1,"150,58","225,88",0
25122221,5,"1,67",20,0
25122252,5,"11,67",28,0
25122291,4,"16,67",200,0
25122664,3,"52,5",105,0
25122668,3,"17,5",210,0
25122670,6,"223,33",335,0
25122680,1,"133,33",200,0
25122831,4,"16,67",50,0
25122895,5,"5,83",35,0
25123112,1,"51,67",62,0
25123160,5,"8,33",100,0
25123161,1,"221,67",266,0
25123442,1,55,"94,29",0
25123638,6,"77,5","132,86",0
25124050,4,"16,67",200,0
25124084,6,"125,58","301,4",0
25124106,6,"51,67",310,0
25124247,3,"33,75","202,5",0
25124376,4,"16,67",200,0
25124895,3,"39,17","156,67",0
25124903,2,50,200,0
25124995,1,"183,92","315,29",0
25125083,5,5,60,0
25125211,3,"34,17","102,5",0
25125223,1,150,200,0
25125346,2,"83,33",200,0
25125525,4,"12,5",150,0
25125667,1,150,225,0
25125900,2,"87,5",210,0
25125978,1,170,170,0
25126025,2,"80,83",194,0
25126048,3,35,105,0
25126110,2,"33,33",200,0
25126136,3,"42,5",170,0
25126246,1,75,"128,57",0
25126354,1,"239,75","191,8",0
25126514,2,50,300,0
25126839,2,60,240,0
25126910,3,"33,33",200,0
25126996,4,"18,33","73,33",0
25127053,5,"2,5",10,0
25127056,1,"109,75","188,14",0
25127181,4,10,20,0
25127234,5,5,30,0
25127541,3,"16,67",200,0
25127565,5,"2,5",15,0
25127605,3,"29,17",350,0
25127677,6,"308,92",337,0
25127687,1,"141,67","283,33",0
25127741,4,"12,92",155,0
25127771,4,"8,33",100,0
25127783,2,"91,67",220,0
25127838,6,"266,67",320,0
25127890,3,50,200,0
25128014,6,"2,5",15,0
25128121,2,"70,83","283,33",0
25128219,3,"52,5","52,5",0
25128244,2,"45,83",275,0
25128340,4,"20,83",250,0
25128382,6,"86,42","115,22",0
25128393,3,"54,17","216,67",0
25128505,3,"69,17","276,67",0
25128535,3,"45,83","91,67",0
25128548,4,"16,67",200,0
25128588,4,10,120,0
25128602,1,"59,58","89,38",0
25128661,3,"32,08","128,33",0
25128765,4,"8,33",100,0
25128845,1,"133,33",200,0
25128860,1,150,200,0
25128874,3,40,160,0
25128910,1,"111,83","149,11",0
25128989,2,"70,83",170,0
25129140,5,"5,83",35,0
25129557,3,"29,58","177,5",0
25129564,2,"83,33",250,0
25129567,5,5,60,0
25129610,2,"83,75",201,0
25129661,2,"61,67",148,0
25129827,3,45,180,0
25129857,1,"91,67",110,0
25129908,5,"6,67",40,0
25130080,3,"33,33",200,0
25130183,4,25,100,0
25130327,5,"14,17","56,67",0
25130695,1,"94,17",113,0
25130787,1,100,200,0
25130884,4,"3,33",40,0
25130981,4,"25,83",62,0
25131072,3,"16,67",200,0
25131116,4,25,150,0
25131173,4,"20,83",250,0
25131211,4,"19,17","57,5",0
25131232,4,25,100,0
25131236,4,25,300,0
25131419,3,"16,67",200,0
25131473,1,"105,83","181,43",0
25131861,5,"4,17",50,0
25132158,2,"62,5",375,0
25132226,3,"16,67",200,0
25132231,1,"108,75","217,5",0
25132555,6,"11,67",140,0
25132819,3,"45,83",275,0
25132920,1,"162,5",325,0
25133139,1,110,"188,57",0
25133160,2,80,192,0
25133326,5,"0,83",10,0
25133337,3,"41,67",100,0
25133354,5,"12,5",75,0
25133394,2,"109,17",262,0
25133430,3,"16,67",200,0
25133438,2,"64,17","192,5",0
25133514,3,"37,5","112,5",0
25133796,3,"33,33",400,0
25133848,4,"8,33",100,0
25133961,2,"133,33",400,0
25134076,3,"33,33",200,0
25134108,4,25,150,0
25134114,3,"16,67",200,0
25134438,3,"37,5",150,0
25134641,5,"4,17",50,0
25134655,3,"34,33",103,0
25134847,1,"99,17","108,18",0
25134931,6,"45,83","91,67",0
25134984,3,"30,83","123,33",0
25135076,2,"120,83",290,0
25135183,5,"9,17","36,67",0
25135285,4,25,100,0
25135293,2,"50,58","303,5",0
25135307,1,"83,08","124,63",0
25135340,1,"91,67","183,33",0
25135420,4,"20,83",125,0
25135422,4,"18,33",110,0
25135424,2,85,255,0
25135464,2,"58,33",175,0
25135579,1,"73,33","97,78",0
25135611,4,15,90,0
25135712,5,10,120,0
25135862,6,25,150,0
25136055,4,"6,67",40,0
25136128,3,"33,33","133,33",0
25136138,5,"7,5","22,5",0
25136216,5,"13,33",80,0
25136626,2,"95,83",230,0
25136659,4,10,60,0
25136796,5,"4,17",50,0
25136855,4,"16,67","66,67",0
25136863,3,10,120,0
25137051,2,"83,33",200,0
25137079,5,"4,17",50,0
25137175,2,"83,92","201,4",0
25137267,1,"149,17","198,89",0
25137468,4,"8,33",100,0
25137594,4,"20,83",125,0
25137657,2,50,300,0
25137750,6,"141,67","212,5",0
25137981,1,"150,58","301,17",0
25138004,2,"70,83","283,33",0
25138039,4,"16,67",200,0
25138043,2,"87,5",210,0
25138100,4,10,120,0
25138134,3,"20,83",250,0
25138417,4,"16,67",100,0
25138455,4,"8,33",100,0
25138497,5,10,120,0
25138640,3,30,360,0
25138768,4,"15,83","27,14",0
25139217,4,"21,67","86,67",0
25139275,1,"98,33","196,67",0
25139485,6,"179,17","537,5",0
25139534,2,"91,67",275,0
25139617,1,"79,75","136,71",0
25139831,3,"41,67",100,0
25140004,3,25,300,0
25140020,2,"83,33",200,0
25140032,5,"7,5",90,0
25140035,5,"6,67",80,0
25140043,2,"70,83","212,5",0
25140100,5,5,60,0
25140135,5,"9,17",55,0
25140136,4,"2,5",30,0
25140223,5,"1,67",20,0
25140356,2,"62,5","187,5",0
25140361,4,"11,67",70,0
25140456,1,"106,67","213,33",0
25140539,3,"53,33",128,0
25140670,5,"8,33",100,0
25140899,4,"16,67",200,0
25141019,4,"18,33","73,33",0
25141089,2,"66,67",200,0
25141369,5,"3,33",40,0
25141412,6,"33,75","202,5",0
25141648,4,"7,5",30,0
25141693,1,"75,58","151,17",0
25141845,5,"4,17",50,0
25141866,6,"150,58","361,4",0
25142329,1,55,110,0
25142471,2,105,315,0
25142587,2,50,300,0
25142609,6,"4,17",25,0
25142631,1,60,120,0
25142722,3,"49,58","99,17",0
25142898,1,"88,08",151,0
25142983,5,"13,33",40,0
25142985,1,"147,5","221,25",0
25143077,3,"18,33","31,43",0
25143089,1,"110,83",95,0
25143327,1,"93,5",187,0
25143491,4,"12,5",150,0
25143652,4,"33,33","133,33",0
25143678,4,"17,5",70,0
25143683,2,"66,67",200,0
25143836,4,"16,67",200,0
25143910,3,"29,17",175,0
25143955,2,"54,17","216,67",0
25143989,2,"66,67",200,0
25144094,2,"50,83","203,33",0
25144189,1,"295,83","273,08",0
25144255,2,"79,17","316,67",0
25144259,4,"11,67","46,67",0
25144972,1,"108,92","163,38",0
25145680,5,"5,83",70,0
25145858,1,"116,67","233,33",0
25145877,1,"154,17","205,56",0
25145906,1,"131,67","87,78",0
25145913,4,"12,5",150,0
25146148,3,"33,33",200,0
25146197,6,"95,83",575,0
25146237,4,"21,67","86,67",0
25146244,6,122,"292,8",0
25146333,4,"11,67","46,67",0
25146364,4,"16,67",100,0
25146642,1,"179,17","307,14",0
25146700,4,"29,58","177,5",0
25146810,2,"83,33",200,0
25146827,3,"29,17",175,0
25146873,5,10,30,0
25147261,4,"12,5",150,0
25147345,6,85,"63,75",0
25147474,4,"12,5",75,0
25147525,1,"143,33","122,86",0
25147526,4,"16,67",100,0
25147567,2,"41,67",250,0
25147619,6,425,850,0
25147779,1,125,"214,29",0
25147792,3,"37,5",150,0
25147901,4,"20,83","83,33",0
25147982,1,"166,67",200,0
25148135,4,"4,17",50,0
25148427,5,"9,17",110,0
25148460,3,"45,83","183,33",0
25148578,1,"62,5",125,0
25148684,2,"83,33",200,0
25148953,3,"51,67","103,33",0
25148969,5,"4,17",25,0
25149138,1,"93,75","160,71",0
25149315,4,"12,5",150,0
25149341,5,"8,33",50,0
25149453,1,"159,75","191,7",0
25149542,3,"33,33",100,0
25149546,2,"66,67",160,0
25149648,2,60,180,0
25149691,1,"170,83",205,0
25149747,2,"50,42","201,67",0
25149824,2,"58,33",350,0
25149884,1,"168,75","168,75",0
25149907,5,"14,17","42,5",0
25149918,4,"0,83",10,0
25150103,6,5,60,0
25150255,1,200,200,0
25150661,4,"19,17","76,67",0
25150698,3,"36,25",145,0
25150906,4,"16,67",200,0
25151009,2,"89,17","267,5",0
25151245,3,25,300,0
25151380,3,"52,5","157,5",0
25151496,6,40,120,0
25151602,3,"41,67",500,0
25151747,2,"33,33",400,0
25151752,3,36,144,0
25151880,4,"8,33","33,33",0
25152044,3,"83,33",100,0
25152057,3,"47,67","114,4",0
25152173,3,"39,17","117,5",0
25152187,2,"57,5","172,5",0
25152330,5,"8,33",100,0
25152597,4,"19,17",46,0
25152619,1,"220,83","331,25",0
25152778,1,"118,33","177,5",0
25152830,5,"4,17",50,0
25152883,6,200,480,0
25152993,1,"118,33","88,75",0
25153007,6,"217,25","434,5",0
25153015,1,100,200,0
25153049,4,30,120,0
25153345,1,"124,17","186,25",0
25153468,6,"41,67","166,67",0
25153481,2,100,300,0
25153544,5,"9,17",55,0
25153709,2,"83,75","251,25",0
25153788,3,"42,5",170,0
25153802,2,"92,67","222,4",0
25153837,2,"75,42","226,25",0
25154153,4,"8,33",100,0
25154159,3,"16,67",200,0
25154234,3,"33,33",200,0
25154305,1,"88,33","151,43",0
25154327,2,"91,67",275,0
25154342,5,"4,17",50,0
25154365,2,"56,25",225,0
25154459,4,"47,08","94,17",0
25154712,4,"8,33",100,0
25154721,6,"158,33",380,0
25154950,4,"25,42","152,5",0
25154956,5,"4,17",50,0
25155004,1,"120,83","241,67",0
25155054,1,"109,17","218,33",0
25155065,2,"121,42","364,25",0
25155191,4,"12,5",75,0
25155228,4,20,80,0
25155738,2,"50,42","302,5",0
25155788,2,"187,5",750,0
25155836,2,"82,08",197,0
25155933,2,"58,33","233,33",0
25155942,4,"16,67",100,0
25155963,3,"56,67",170,0
25156081,1,"96,25",165,0
25156184,4,25,100,0
25156288,2,"79,17","316,67",0
25156321,3,25,300,0
25156393,5,"2,5",30,0
25156400,2,"62,5",150,0
25156471,2,"108,33",325,0
25156570,2,65,260,0
25156612,1,"108,33","216,67",0
25156732,5,"8,33",50,0
25156787,3,"35,83","143,33",0
25156913,6,"29,75",357,0
25157006,6,"33,33",200,0
25157032,1,"191,67","191,67",0
25157131,5,"4,17",50,0
25157133,1,150,200,0
25157270,5,"13,33",32,0
25157274,5,"7,5",45,0
25157352,5,"6,67",40,0
25157536,3,"50,83","152,5",0
25157558,2,"104,17","416,67",0
25157751,2,"85,83",206,0
25157771,3,"41,67",250,0
25157899,3,"62,5",250,0
25158024,2,"66,67",200,0
25158084,3,"43,08","172,33",0
25158196,4,"5,83",70,0
25158386,1,"129,17","221,43",0
25158439,2,50,200,0
25158675,2,"108,33",260,0
25158966,2,50,200,0
25158967,6,"80,58","138,14",0
25159030,3,"70,83","94,44",0
25159074,4,"16,67",100,0
25159099,2,"125,58","301,4",0
25159144,3,"16,67",200,0
25159171,2,"63,08","151,4",0
25159273,1,200,200,0
25159529,2,"83,33",250,0
25159538,3,"16,67",200,0
25159780,3,"34,17","58,57",0
25159815,4,"3,33",40,0
25159824,2,150,450,0
25159833,3,"57,08","171,25",0
25160123,2,"70,83","283,33",0
25160395,4,"8,33",100,0
25160431,4,"26,67","106,67",0
25160450,1,100,200,0
25160464,4,"58,08","116,17",0
25160705,3,25,300,0
25160926,4,"16,67",200,0
25161060,5,"6,67",40,0
25161101,1,"138,08","207,13",0
25161367,3,"54,17",130,0
25161452,4,20,48,0
25161513,4,"25,42","152,5",0
25161520,4,"26,17",157,0
25161609,3,"16,67",200,0
25161671,2,"92,5",222,0
25161801,2,"70,83",425,0
25162096,3,"37,5",225,0
25162112,4,"13,33",160,0
25162129,5,5,60,0
25162138,1,"116,67",200,0
25162238,2,"116,67",350,0
25162243,5,"10,83","43,33",0
25162578,4,20,120,0
25162594,3,"83,33",100,0
25162815,2,"53,33","213,33",0
25163041,2,"79,17",190,0
25163097,2,"58,75",235,0
25163262,1,"113,08","226,17",0
25163532,4,"23,33",140,0
25163656,5,"7,5",90,0
25163723,2,"83,33",200,0
25163740,4,"20,83",250,0
25163742,1,"117,08","234,17",0
25163882,1,125,"214,29",0
25163908,4,"17,5",70,0
25164048,3,"25,83",155,0
25164306,1,"135,58","162,7",0
25164387,1,"87,92","150,71",0
25164506,3,25,300,0
25164592,3,"45,83",275,0
25164648,2,"108,33","433,33",0
25164662,3,25,150,0
25164663,1,"142,25","213,38",0
25164784,4,"29,17","116,67",0
25165133,6,"12,5",150,0
25165158,2,"66,67",800,0
25165177,2,50,300,0
25165192,6,"267,25","267,25",0
25165327,1,"258,92","194,19",0
25165333,2,75,300,0
25165345,1,"158,92","317,83",0
25165382,3,"29,17",350,0
25165467,4,25,60,0
25165488,3,"12,5",150,0
25165907,2,"54,17","216,67",0
25166088,4,"12,5",150,0
25166588,3,"54,17",50,0
25166709,1,135,"115,71",0
25166970,4,"24,17","96,67",0
25166988,1,"117,25",201,0
25167183,3,"33,33",400,0
25167272,1,"225,58","270,7",0
25167318,4,"28,33","56,67",0
25167400,1,70,140,0
25167484,1,100,200,0
25167531,3,"31,25","187,5",0
25167533,3,"31,67","126,67",0
25167559,2,"67,5","202,5",0
25167562,1,"103,92","113,36",0
25167615,3,"65,83","56,43",0
25167669,4,"16,67",200,0
25167807,3,"41,67","166,67",0
25167855,3,"37,5","112,5",0
25167946,3,25,300,0
25168048,4,"18,33","73,33",0
25168116,5,"0,83",10,0
25168359,1,"133,33","177,78",0
25168360,6,"33,33",200,0
25168454,4,"13,33","53,33",0
25168470,1,"205,58","205,58",0
25168645,3,"16,67",200,0
25168652,3,"16,67",200,0
25168674,1,"66,67","44,44",0
25168692,3,"41,67","55,56",0
25168706,6,"58,33","116,67",0
25168834,2,"50,58","303,5",0
25168855,2,110,264,0
25168892,1,"120,83","161,11",0
25169069,1,"162,5","243,75",0
25169081,5,5,60,0
25169388,3,"33,33",200,0
25169597,4,"16,67",100,0
25170011,4,"16,67",200,0
25170119,3,"41,67",250,0
25170267,3,"42,25",169,0
25170550,3,"38,33","153,33",0
25170631,6,105,"78,75",0
25170680,4,"29,17",35,0
25170829,1,"79,17","158,33",0
25171259,4,"8,33",100,0
25171325,1,"142,25","142,25",0
25171364,2,"83,75",201,0
25171383,4,"26,67",80,0
25171502,4,"6,67",40,0
25171524,1,"66,67","114,29",0
25171528,4,"16,67",100,0
25171534,4,25,300,0
25171716,2,"37,5",450,0
25171810,6,"141,67","212,5",0
25172046,3,"29,17",175,0
25172114,4,"22,5",90,0
25172283,2,"141,67",425,0
25172358,3,"41,67",250,0
25172384,4,15,60,0
25172450,6,"16,67",200,0
25172466,3,"33,33",100,0
25172478,1,"112,5",225,0
25172555,2,"83,33",200,0
25172573,3,"37,25","111,75",0
25172623,4,"30,17",181,0
25172747,1,"111,67","148,89",0
25172763,3,"33,33",200,0
25172901,1,"145,83","145,83",0
25173064,1,"80,83","138,57",0
25173123,4,"16,67","66,67",0
25173129,2,"83,33",200,0
25173161,4,15,"25,71",0
25173229,4,"19,17",115,0
25173458,1,"70,83","141,67",0
25173538,2,"141,42","424,25",0
25173712,2,"116,67",350,0
25173740,6,5,60,0
25173851,3,45,135,0
25173912,5,"4,17",50,0
25173936,1,"223,33","116,52",0
25174030,4,"2,5",30,0
25174083,3,"57,5",69,0
25174532,3,"33,33",200,0
25174628,3,"45,83",110,0
25174785,2,"78,33",188,0
25175011,3,"29,17",175,0
25175088,4,"10,83",65,0
25175131,3,"33,33",200,0
25175315,6,"8,33",100,0
25175340,2,"95,83",230,0
25175351,6,"83,33",250,0
25175462,5,10,60,0
25175551,1,"124,17","106,43",0
25175716,3,50,200,0
25175904,3,"16,67",200,0
25176001,4,"12,92",155,0
25176157,4,"20,83",125,0
25176178,4,"50,83","87,14",0
25176434,4,"20,83","83,33",0
25176600,6,"91,67","183,33",0
25176608,3,50,200,0
25176814,4,"19,17","57,5",0
25176870,2,"80,17","192,4",0
25177025,4,"16,67",200,0
25177036,1,"141,67","212,5",0
25177044,4,"18,33",55,0
25177131,3,"41,67",250,0
25177234,5,"6,67",80,0
25177432,4,"8,33",100,0
25177610,2,"91,67","366,67",0
25177668,4,"20,83",125,0
25177698,2,"58,92","235,67",0
25177734,5,"1,67",20,0
25177834,2,"54,17","216,67",0
25177880,6,"17,5",105,0
25177893,6,75,100,0
25177917,5,"9,17",55,0
25177964,5,"13,33",40,0
25177965,5,"13,33",40,0
25178123,6,"279,75","335,7",0
25178305,3,"49,17","53,64",0
25178507,3,"34,17",205,0
25178512,2,"59,17","177,5",0
25178734,2,"129,17",310,0
25178964,1,105,210,0
25178983,1,"134,75","179,67",0
25179237,4,25,150,0
25179261,2,"192,25","576,75",0
25179534,4,25,150,0
25179650,4,"19,17",115,0
25179684,5,"2,5",30,0
25179798,6,"50,83","152,5",0
25179808,5,"4,17",50,0
25179891,4,"28,33",85,0
25179935,6,"16,67",200,0
25180142,5,"2,5",30,0
25180192,6,"20,83",250,0
25180253,2,125,300,0
25180271,3,"31,67","126,67",0
25180362,4,"12,5",75,0
25180583,5,10,40,0
25180612,3,"45,83","183,33",0
25180636,5,"8,33",50,0
25180726,4,"20,83",250,0
25181007,5,"6,67",40,0
25181210,4,"12,5",150,0
25181372,3,"46,25",185,0
25181435,6,25,300,0
25181459,6,"20,83",125,0
25181573,4,25,100,0
25181605,1,"81,42","139,57",0
25181671,4,"0,83",10,0
25181768,4,"16,67",200,0
25181822,2,"58,33",175,0
25181865,3,"56,42","135,4",0
25181897,5,"3,33",40,0
25182415,4,"16,67",200,0
25182579,3,"25,83",155,0
25182615,1,"161,42","176,09",0
25182670,3,25,150,0
25182786,3,"46,67",140,0
25182889,4,"12,5",150,0
25182915,1,"166,67",200,0
25183130,6,"133,33",800,0
25183218,3,"41,67",250,0
25183288,2,"67,25",269,0
25183320,4,"12,5",150,0
25183431,3,"25,83",155,0
25183544,5,"8,33",50,0
25183568,5,"7,5",45,0
25183579,4,"12,5",50,0
25183753,5,"3,33",20,0
25183816,1,"102,5","175,71",0
25183825,3,"16,67",200,0
25184226,3,"47,5",114,0
25184406,1,"141,67",170,0
25184444,3,"37,5",150,0
25184478,4,"7,5",90,0
25184650,3,"33,33",100,0
25184665,5,"10,83",65,0
25184726,3,"50,58","121,4",0
25184727,3,"41,67",500,0
25184865,3,"50,42","201,67",0
25184909,6,50,200,0
25185161,4,"37,5",150,0
25185203,4,"16,67",200,0
25185214,4,"16,67",100,0
25185268,3,"56,67",170,0
25185360,2,"66,67",200,0
25185906,3,"35,83",215,0
25186059,4,"4,17",50,0
25186072,1,"141,67","212,5",0
25186117,4,"28,33",85,0
25186138,5,5,60,0
25186241,3,"37,5",225,0
25186322,1,"110,83",190,0
25186489,1,"97,92","146,88",0
25186542,1,106,"181,71",0
25186572,2,"83,33",200,0
25186581,2,"62,92",151,0
25186658,4,"27,5",110,0
25186675,2,"54,75","328,5",0
25186825,1,"104,17","208,33",0
25186946,2,"83,33",250,0
25186950,1,"139,75","209,63",0
25187005,3,"44,17","66,25",0
25187008,2,"88,08","211,4",0
25187038,1,"83,33",125,0
25187051,4,"23,33","93,33",0
25187074,3,50,100,0
25187101,4,"8,33",100,0
25187105,5,5,30,0
25187485,1,"137,5","206,25",0
25187524,1,"137,5","126,92",0
25187654,4,"21,67","43,33",0
25187689,2,"87,5",350,0
25187970,1,"183,33",275,0
25187986,2,"116,67",280,0
25188119,2,"58,75","176,25",0
25188487,3,"47,5",57,0
25188611,1,"92,92","123,89",0
25188652,1,"116,67",200,0
25188914,4,"25,83","28,18",0
25188993,4,"18,33",110,0
25189056,3,"33,33",400,0
25189133,4,20,80,0
25189144,6,"66,67",200,0
25189361,3,"62,5","107,14",0
